year,patent_id,wipo,query_type,query_text,attempt_used,query_word_count,leak_overlap_count,leak_overlap_ratio,leak_query_ngram_count,status
2025,12349460,8,keyword,"Search for oxide semiconductor fabrication methods forming ZnO/InZnO layers atop SiO₂ or Al₂O₃ gates, followed by O₂‑depletion anneal and subsequent H₂‑rich anneal, with additional metal‑film and nitride stack integrating first/second conductive layers to engineer capacitor electrode interfaces.",1,42,0,0.0,31,ok
2025,12349460,8,function,"Find documents describing a two‑step annealing method where a deposited metal‑oxide semiconductor layer on an insulating film first undergoes thermal reduction to release oxygen, then hydrogenation to enhance conductivity, followed by nitride dielectric and metallic contacts forming capacitor electrodes.",2,41,0,0.0,30,ok
2025,12413473,4,summary,"Search for methods or systems that detect devices speaking a specific network protocol by sending probes that emulate only part of the protocol to elicit a reply, identifying the device and adding it to an interest list.",1,37,0,0.0,20,ok
2025,12413473,4,keyword,"A scanning apparatus that sends syntactically modeled packets on various ports, emulating a segment of the target device’s communication protocol, captures the reply, verifies protocol compliance, and aggregates discovered devices into an interest list.",2,35,0,0.0,22,ok
2025,12413473,4,function,"Searching for systems or methods that discover devices communicating via a network protocol by sending crafted messages on multiple ports, emulating parts of the protocol to elicit responses, determining protocol compliance, and grouping discovered entities.",1,35,0,0.0,23,ok
2025,12420401,25,summary,"Exoskeleton with continuous joint‑torque control driven by an offline‑trained neural network that processes IMU sensor data, built through musculoskeletal and exoskeleton simulation with dynamics randomization.",1,27,0,0.0,19,ok
2025,12420401,25,keyword,"Search for exoskeleton systems that use IMU sensor data for limb motion, generate control signals via an offline‑trained neural network, and apply joint torques based on human biomechanical models and stochastic dynamic perturbations.",2,34,0,0.0,25,ok
2025,12420401,25,function,"Exoskeleton continuously modulates joint torques to mirror limb motion by processing IMU data through a pre‑trained neural network policy, where the policy was offline‑trained using musculoskeletal and exoskeletal simulation models incorporating dynamics randomization.",1,35,0,0.0,26,ok
2025,12388621,4,summary,"Asymmetric encryption using sequences of Richelot isogenies between genus‑2 abelian surfaces, where the public key is the final Jacobian, the ciphertext is another Jacobian reached by a plaintext‑dependent isogeny, and decryption uses a secret isogeny chain derived from the original surface.",1,43,0,0.0,27,ok
2025,12388621,4,keyword,"Search for cryptographic systems using Richelot isogeny sequences on abelian surfaces, where a key‑generation unit produces a chain of isogenies on a hyperelliptic curve, an encryption circuit maps the public isogeny to a ciphertext surface via a plaintext‑derived isogeny, and decryption retrieves the inverse isogeny using the secret sequence.",3,51,0,0.0,33,failed_constraints
2025,12388621,4,function,"cryptosystem using Richelot isogeny chains between abelian surfaces, where a private sequence transforms a public abelian surface into a ciphertext surface encoding a message, and decryption reconstructs the message via reverse isogeny sequence derived from the private key.",1,38,0,0.0,26,ok
2025,12291639,17,summary,"Search for novel electrically conductive polymers derived from aminopyrazole units, synthesized via base activation and oxidative coupling, applicable as n‑ or p‑type acceptors in solar cell active layers.",2,29,0,0.0,19,ok
2025,12291639,17,keyword,Search for base‑activated aminopyrazole monomers polymerized with persulfate to yield conductive oligomers for electron‑accepting layers in thin‑film photovoltaic devices in.,2,23,0,0.0,15,ok
2025,12291639,17,function,"Search for methods of synthesizing base‑activated pyrazole monomers, subsequent polymerization into conductive pyrazole oligomers, and their application as electron acceptors or dopable active layers blended for photovoltaic cell use, focusing on n‑ and p‑type acceptor functions.",3,38,0,0.0,24,ok
2025,12235467,9,summary,Searching for an optical combiner design that suppresses cladding leakage from laser diode splice points using exposed cladding regions encapsulated in a thermally conductive transparent material while redirecting return reflections into a diffuse beam dump.,2,35,0,0.0,25,ok
2025,12235467,9,keyword,"Search for fiber‑based optical combining assemblies featuring spliced emission fibers with exposed cladding regions bonded to thermally conductive substrates and encapsulated in optical‑index‑coherent polymers to minimize stray cladding radiation, alongside coupling of reverse‑directional feedback fibers to diffusing light‑absorbing sleeves.",2,44,0,0.0,34,ok
2025,12235467,9,function,"Search for fiber optic beam combiners that employ exposed cladding sections embedded in index-matched transparent polymer to suppress splice-generated cladding light, use thermally conductive supports, and integrate a reverse-mode beam dump to diffuse return signals from the target.",3,41,3,0.1,30,failed_constraints
2025,12267259,4,summary,"Identify prior art describing wireless systems where devices receive variable phase reference offsets derived from multiple modulation coding configurations, then exploit those offsets to reallocate subcarriers across successive frames for dynamic reference signal placement.",2,34,0,0.0,28,ok
2025,12267259,4,keyword,"Search for wireless techniques employing phase tracking reference signal (PTRS) hopping offset indications from the network to the UE, where frequency resource allocation changes per transmission based on different modulation and coding levels across multiple symbols or subframes.",3,38,8,0.2962962962962963,27,failed_constraints
2025,12267259,4,function,"Search for devices that dynamically allocate frequency resources for phase tracking signals, receiving offset values per coding scheme and processing multiple reference transmissions over symbols or slots to adjust hopping patterns.",2,31,0,0.0,23,ok
2025,12420906,32,summary,"Find patents describing a surface with serrated peaks and valleys where the peaks trigger freezing, and a selective hydrophilic coating on the valleys is used to maintain a frost‑free gap.",1,31,0,0.0,17,ok
